id_registro,fecha_movimiento,personal_rol,personal_especialidad,area_nombre,cama_serie,cama_tipo,cama_tiene_sabana,cama_esta_ocupada
REG-100209,2026-05-01 10:01:55,MEDICO,CIRUJANO,URGENCIAS,,camilla,Si,NO
REG-100210,2026-05-01 10:02:30,FINANZAS,Tesoreria,Urgencias,CAM-910,Hospitalaria Estandar,,NO
REG-100211,2026-05-01 10:03:05,ADMINISTRATIVO,facturacion,Uci Pediatria,CAM-931,Hospitalaria Estandar,SÍ,SI
REG-100212,2026-05-01 10:03:40,FINANZAS,Costos e Insumos,SALA DE OPERACIONES,CAM-648,Hospitalaria Estandar,NO,Ocupada
REG-100213,2026-05-01 10:04:15,FINANZAS,Costos e Insumos,UCI Adultos,CAM-227,Cuna Pediatrica,no,NO
REG-100214,2026-05-01 10:04:50,FINANZAS,Pediatra,SALA DE OPERACIONES,CAM-837,camilla,no,SI
REG-100215,2026-05-01 10:05:25,FINANZAS,contabilidad,Urgencias,CAM-760,Camilla de Transporte,NO,Desocupada
REG-100216,2026-05-01 10:06:00,ADMINISTRATIVO,Admitido,Piso 3 - Hospitalizacion,CAM-778,Camilla de Transporte,no,NO
REG-100217,2026-05-01 10:06:35,FINANZAS,Contabilidad,atencion prioritaria,CAM-798,Hospitalaria Estandar,,NO
REG-100218,2026-05-01 10:07:10,ADMINISTRATIVO,Talento Humano,Finanzas,,Camilla de Transporte,no,SI
REG-100219,2026-05-01 10:07:45,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,CAM-360,Hospitalaria Estandar,,Desocupada
REG-100220,2026-05-01 10:08:20,FINANZAS,Costos e Insumos,Atencion Prioritaria,CAM-778,Cuna Pediatrica,SÍ,Desocupada
REG-100221,2026-05-01 10:08:55,ADMINISTRATIVO,facturacion,UCI Adultos,CAM-181,Cama UCI Electrica,NO,Desocupada
REG-100222,2026-05-01 10:09:30,MEDICO,CIRUJANO,Finanzas,CAM-554,Hospitalaria Estandar,NO,NO
REG-100223,2026-05-01 10:10:05,MEDICO,Cirujano General,Urgencias,CAM-160,Hospitalaria Estandar,,Desocupada
REG-100224,2026-05-01 10:10:40,MEDICO,CIRUJANO,Finanzas,CAM-857,Cama UCI Electrica,no,SI
REG-100225,2026-05-01 10:11:15,FINANZAS,Costos e Insumos,SALA DE OPERACIONES,CAM-195,Hospitalaria Estandar,no,SI
REG-100226,2026-05-01 10:11:50,FINANZAS,Tesoreria,Piso 3 - Hospitalizacion,,Camilla de Transporte,Si,NO
REG-100227,2026-05-01 10:12:25,ADMINISTRATIVO,Talento Humano,SALA DE OPERACIONES,CAM-401,Camilla de Transporte,SÍ,Ocupada
REG-100228,2026-05-01 10:13:00,ADMINISTRATIVO,facturacion,atencion prioritaria,CAM-373,Cuna Pediatrica,no,NO
REG-100229,2026-05-01 10:13:35,MEDICO,Anestesiologo,Piso 3 - Hospitalizacion,CAM-906,Cuna Pediatrica,SI,NO
REG-100230,2026-05-01 10:14:10,ADMINISTRATIVO,Auditoria Medica,SALA DE OPERACIONES,CAM-178,camilla,SÍ,NO
REG-100231,2026-05-01 10:14:45,MEDICO,CIRUJANO,Urgencias,,Hospitalaria Estandar,,Desocupada
REG-100232,2026-05-01 10:15:20,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,CAM-334,Cuna Pediatrica,SI,NO
REG-100233,2026-05-01 10:15:55,FINANZAS,Costos e Insumos,Finanzas,CAM-678,camilla,Si,Desocupada
REG-100234,2026-05-01 10:16:30,ADMINISTRATIVO,Auditoria Medica,Pasillo Urgencias,CAM-568,camilla,no,Desocupada
REG-100235,2026-05-01 10:17:05,ADMINISTRATIVO,Admitido,Finanzas,CAM-881,camilla,SI,Ocupada
REG-100236,2026-05-01 10:17:40,MEDICO,urgenciologo,Piso 3 - Hospitalizacion,,Hospitalaria Estandar,no,NO
REG-100237,2026-05-01 10:18:15,ADMINISTRATIVO,Facturacion,Area Administrativa,CAM-188,Camilla de Transporte,,SI
REG-100238,2026-05-01 10:18:50,FINANZAS,contabilidad,Uci Pediatria,,Hospitalaria Estandar,Si,Ocupada
REG-100239,2026-05-01 10:19:25,MEDICO,Urgenciologo,Pasillo Urgencias,CAM-657,camilla,SI,Desocupada
REG-100240,2026-05-01 10:20:00,MEDICO,Pediatra,Uci Pediatria,CAM-875,Cama UCI Electrica,NO,SI
REG-100241,2026-05-01 10:20:35,MEDICO,Urgenciologo,Pasillo Urgencias,CAM-282,Camilla de Transporte,Si,SI
REG-100242,2026-05-01 10:21:10,FINANZAS,Cirujano General,SALA DE OPERACIONES,CAM-941,Hospitalaria Estandar,SÍ,Ocupada
REG-100243,2026-05-01 10:21:45,FINANZAS,Tesoreria,Urgencias,CAM-885,Camilla de Transporte,SÍ,NO
REG-100244,2026-05-01 10:22:20,MEDICO,urgenciologo,Urgencias,CAM-424,Cuna Pediatrica,no,NO
REG-100245,2026-05-01 10:22:55,FINANZAS,Costos e Insumos,Piso 3 - Hospitalizacion,CAM-330,Cama UCI Electrica,SÍ,SI
REG-100246,2026-05-01 10:23:30,MEDICO,Anestesiologo,UCI Adultos,CAM-337,Camilla de Transporte,SÍ,NO
REG-100247,2026-05-01 10:24:05,FINANZAS,Tesoreria,atencion prioritaria,CAM-936,Cuna Pediatrica,NO,Desocupada
REG-100248,2026-05-01 10:24:40,ADMINISTRATIVO,Facturacion,sala de operaciones,CAM-941,Cama UCI Electrica,,Desocupada
REG-100249,2026-05-01 10:25:15,MEDICO,urgenciologo,Pasillo Urgencias,CAM-601,camilla,NO,Ocupada
REG-100250,2026-05-01 10:25:50,FINANZAS,Costos e Insumos,Atencion Prioritaria,CAM-172,Cuna Pediatrica,SI,SI
REG-100251,2026-05-01 10:26:25,ADMINISTRATIVO,Talento Humano,Urgencias,,camilla,no,SI
REG-100252,2026-05-01 10:27:00,FINANZAS,Tesoreria,Piso 3 - Hospitalizacion,CAM-111,camilla,Si,Desocupada
REG-100253,2026-05-01 10:27:35,ADMINISTRATIVO,Auditoria Medica,SALA DE OPERACIONES,CAM-280,Cama UCI Electrica,NO,Desocupada
REG-100254,2026-05-01 10:28:10,ADMINISTRATIVO,Facturacion,Pasillo Urgencias,CAM-615,Cuna Pediatrica,no,NO
REG-100255,2026-05-01 10:28:45,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,CAM-692,Camilla de Transporte,SÍ,Desocupada
REG-100256,2026-05-01 10:29:20,MEDICO,urgenciologo,Atencion Prioritaria,CAM-778,Cuna Pediatrica,no,SI
REG-100257,2026-05-01 10:29:55,MEDICO,Cirujano General,URGENCIAS,CAM-189,Camilla de Transporte,no,SI
REG-100258,2026-05-01 10:30:30,ADMINISTRATIVO,facturacion,Uci Pediatria,CAM-951,Cuna Pediatrica,Si,Ocupada
REG-100259,2026-05-01 10:31:05,ADMINISTRATIVO,facturacion,Finanzas,CAM-609,camilla,NO,NO
REG-100260,2026-05-01 10:31:40,FINANZAS,Contabilidad,SALA DE OPERACIONES,CAM-255,Cuna Pediatrica,,Desocupada
REG-100261,2026-05-01 10:32:15,FINANZAS,contabilidad,SALA DE OPERACIONES,CAM-228,camilla,SI,Ocupada
REG-100262,2026-05-01 10:32:50,FINANZAS,contabilidad,Urgencias,CAM-699,Cama UCI Electrica,Si,Desocupada
REG-100263,2026-05-01 10:33:25,FINANZAS,Contabilidad,Urgencias,CAM-749,Cuna Pediatrica,SÍ,SI
REG-100264,2026-05-01 10:34:00,ADMINISTRATIVO,Facturacion,Finanzas,CAM-949,Cama UCI Electrica,NO,Ocupada
REG-100265,2026-05-01 10:34:35,ADMINISTRATIVO,Auditoria Medica,URGENCIAS,CAM-600,,SÍ,Ocupada
REG-100266,2026-05-01 10:35:10,FINANZAS,Costos e Insumos,Area Administrativa,CAM-430,Hospitalaria Estandar,no,SI
REG-100267,2026-05-01 10:35:45,FINANZAS,Contabilidad,Piso 3 - Hospitalizacion,CAM-660,Cama UCI Electrica,,Ocupada
REG-100268,2026-05-01 10:36:20,FINANZAS,Contabilidad,URGENCIAS,CAM-356,Cuna Pediatrica,no,Ocupada
REG-100269,2026-05-01 10:36:55,MEDICO,CIRUJANO,sala de operaciones,CAM-809,camilla,NO,Ocupada
REG-100270,2026-05-01 10:37:30,MEDICO,Cirujano General,Urgencias,CAM-168,Hospitalaria Estandar,NO,NO
REG-100271,2026-05-01 10:38:05,ADMINISTRATIVO,facturacion,Finanzas,,Cama UCI Electrica,NO,Ocupada
REG-100272,2026-05-01 10:38:40,MEDICO,Cirujano General,Pasillo Urgencias,CAM-287,camilla,SI,Ocupada
REG-100273,2026-05-01 10:39:15,FINANZAS,Contabilidad,URGENCIAS,CAM-202,camilla,,Ocupada
REG-100274,2026-05-01 10:39:50,ADMINISTRATIVO,Admitido,atencion prioritaria,CAM-446,Cama UCI Electrica,SÍ,Desocupada
REG-100275,2026-05-01 10:40:25,FINANZAS,Costos e Insumos,Atencion Prioritaria,CAM-778,Camilla de Transporte,,Ocupada
REG-100276,2026-05-01 10:41:00,ADMINISTRATIVO,Talento Humano,URGENCIAS,,Camilla de Transporte,,Desocupada
REG-100277,2026-05-01 10:41:35,FINANZAS,Tesoreria,SALA DE OPERACIONES,CAM-617,Cama UCI Electrica,NO,Ocupada
REG-100278,2026-05-01 10:42:10,MEDICO,urgenciologo,Pasillo Urgencias,CAM-543,Cuna Pediatrica,SI,Desocupada
REG-100279,2026-05-01 10:42:45,ADMINISTRATIVO,Admitido,Area Administrativa,CAM-640,Camilla de Transporte,no,Ocupada
REG-100280,2026-05-01 10:43:20,ADMINISTRATIVO,Talento Humano,atencion prioritaria,CAM-505,Cuna Pediatrica,NO,Ocupada
REG-100281,2026-05-01 10:43:55,ADMINISTRATIVO,Talento Humano,Pasillo Urgencias,CAM-850,camilla,no,NO
REG-100282,2026-05-01 10:44:30,ADMINISTRATIVO,,Atencion Prioritaria,CAM-270,camilla,no,NO
REG-100283,2026-05-01 10:45:05,FINANZAS,Contabilidad,Uci Pediatria,CAM-580,Hospitalaria Estandar,NO,Desocupada
REG-100284,2026-05-01 10:45:40,MEDICO,CIRUJANO,Atencion Prioritaria,CAM-313,Camilla de Transporte,SI,Desocupada
REG-100285,2026-05-01 10:46:15,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,CAM-367,camilla,Si,Desocupada
REG-100286,2026-05-01 10:46:50,ADMINISTRATIVO,Admitido,Pasillo Urgencias,CAM-204,Cama UCI Electrica,,Ocupada
REG-100287,2026-05-01 10:47:25,MEDICO,Urgenciologo,Pasillo Urgencias,CAM-352,camilla,NO,NO
REG-100288,2026-05-01 10:48:00,MEDICO,urgenciologo,Finanzas,CAM-305,Hospitalaria Estandar,SÍ,SI
REG-100289,2026-05-01 10:48:35,FINANZAS,Costos e Insumos,UCI Adultos,,Cuna Pediatrica,Si,Desocupada
REG-100290,2026-05-01 10:49:10,FINANZAS,Tesoreria,Atencion Prioritaria,CAM-135,Hospitalaria Estandar,,Ocupada
REG-100291,2026-05-01 10:49:45,MEDICO,Anestesiologo,Finanzas,CAM-699,Camilla de Transporte,SI,Ocupada
REG-100292,2026-05-01 10:50:20,MEDICO,CIRUJANO,Uci Pediatria,CAM-741,Cama UCI Electrica,NO,Desocupada
REG-100293,2026-05-01 10:50:55,MEDICO,Cirujano General,sala de operaciones,CAM-697,Cuna Pediatrica,SI,SI
REG-100294,2026-05-01 10:51:30,MEDICO,Pediatra,Uci Pediatria,CAM-480,Camilla de Transporte,Si,Desocupada
REG-100295,2026-05-01 10:52:05,FINANZAS,contabilidad,URGENCIAS,,Camilla de Transporte,no,Ocupada
REG-100296,2026-05-01 10:52:40,ADMINISTRATIVO,Admitido,Uci Pediatria,CAM-936,Camilla de Transporte,,NO
REG-100297,2026-05-01 10:53:15,FINANZAS,Tesoreria,Piso 3 - Hospitalizacion,CAM-590,Hospitalaria Estandar,SÍ,Ocupada
REG-100298,2026-05-01 10:53:50,MEDICO,Urgenciologo,Area Administrativa,CAM-960,Camilla de Transporte,,NO
REG-100299,2026-05-01 10:54:25,ADMINISTRATIVO,Facturacion,Area Administrativa,CAM-715,camilla,,SI
REG-100300,2026-05-01 10:55:00,MEDICO,CIRUJANO,Urgencias,CAM-125,Cama UCI Electrica,SÍ,NO
REG-100301,2026-05-01 10:55:35,MEDICO,Urgenciologo,Urgencias,CAM-816,Cama UCI Electrica,SÍ,SI
REG-100302,2026-05-01 10:56:10,FINANZAS,Tesoreria,Atencion Prioritaria,,camilla,no,NO
REG-100303,2026-05-01 10:56:45,MEDICO,urgenciologo,Finanzas,CAM-872,Cuna Pediatrica,,Ocupada
REG-100304,2026-05-01 10:57:20,ADMINISTRATIVO,Admitido,URGENCIAS,CAM-917,Hospitalaria Estandar,,Ocupada
REG-100305,2026-05-01 10:57:55,MEDICO,urgenciologo,Pasillo Urgencias,CAM-678,Cama UCI Electrica,,SI
REG-100306,2026-05-01 10:58:30,FINANZAS,contabilidad,Pasillo Urgencias,CAM-355,Hospitalaria Estandar,SI,Ocupada
REG-100307,2026-05-01 10:59:05,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,CAM-619,Hospitalaria Estandar,SI,Ocupada
REG-100308,2026-05-01 10:59:40,FINANZAS,Contabilidad,UCI Adultos,CAM-420,Hospitalaria Estandar,SÍ,Desocupada
REG-100309,2026-05-01 11:00:15,FINANZAS,Costos e Insumos,Piso 3 - Hospitalizacion,CAM-410,Cuna Pediatrica,,Desocupada
REG-100310,2026-05-01 11:00:50,MEDICO,Urgenciologo,Urgencias,CAM-510,Cama UCI Electrica,Si,Desocupada
REG-100311,2026-05-01 11:01:25,MEDICO,Anestesiologo,Uci Pediatria,CAM-727,Camilla de Transporte,no,SI
REG-100312,2026-05-01 11:02:00,FINANZAS,Costos e Insumos,Area Administrativa,CAM-232,Cuna Pediatrica,SÍ,Desocupada
REG-100313,2026-05-01 11:02:35,MEDICO,Cirujano General,Urgencias,CAM-740,Hospitalaria Estandar,no,Desocupada
REG-100314,2026-05-01 11:03:10,ADMINISTRATIVO,Facturacion,Atencion Prioritaria,CAM-601,camilla,SI,NO
REG-100315,2026-05-01 11:03:45,ADMINISTRATIVO,Talento Humano,Atencion Prioritaria,CAM-398,Hospitalaria Estandar,NO,Ocupada
REG-100316,2026-05-01 11:04:20,ADMINISTRATIVO,Talento Humano,Uci Pediatria,CAM-896,camilla,SÍ,Desocupada
REG-100317,2026-05-01 11:04:55,ADMINISTRATIVO,Auditoria Medica,sala de operaciones,CAM-956,camilla,,Ocupada
REG-100318,2026-05-01 11:05:30,ADMINISTRATIVO,facturacion,atencion prioritaria,CAM-604,Cuna Pediatrica,NO,Ocupada
REG-100319,2026-05-01 11:06:05,ADMINISTRATIVO,Talento Humano,UCI Adultos,CAM-722,Camilla de Transporte,NO,Desocupada
REG-100320,2026-05-01 11:06:40,MEDICO,Urgenciologo,SALA DE OPERACIONES,CAM-308,Hospitalaria Estandar,SÍ,Desocupada
REG-100321,2026-05-01 11:07:15,FINANZAS,contabilidad,SALA DE OPERACIONES,CAM-156,Cuna Pediatrica,SÍ,Ocupada
REG-100322,2026-05-01 11:07:50,ADMINISTRATIVO,Auditoria Medica,Area Administrativa,CAM-148,camilla,NO,Desocupada
REG-100323,2026-05-01 11:08:25,ADMINISTRATIVO,facturacion,Uci Pediatria,CAM-221,Camilla de Transporte,SÍ,Ocupada
REG-100324,2026-05-01 11:09:00,FINANZAS,contabilidad,atencion prioritaria,CAM-483,Cuna Pediatrica,,SI
REG-100325,2026-05-01 11:09:35,ADMINISTRATIVO,facturacion,UCI Adultos,CAM-293,Cama UCI Electrica,no,SI
REG-100326,2026-05-01 11:10:10,FINANZAS,contabilidad,Urgencias,CAM-779,Cuna Pediatrica,SI,SI
REG-100327,2026-05-01 11:10:45,ADMINISTRATIVO,Talento Humano,Piso 3 - Hospitalizacion,CAM-653,camilla,NO,NO
REG-100328,2026-05-01 11:11:20,MEDICO,Cirujano General,Finanzas,CAM-904,Hospitalaria Estandar,Si,SI
REG-100329,2026-05-01 11:11:55,FINANZAS,Contabilidad,Uci Pediatria,CAM-158,Camilla de Transporte,NO,Ocupada
REG-100330,2026-05-01 11:12:30,ADMINISTRATIVO,Facturacion,Area Administrativa,CAM-717,Cama UCI Electrica,SÍ,SI
REG-100331,2026-05-01 11:13:05,MEDICO,Anestesiologo,Urgencias,CAM-130,Cama UCI Electrica,NO,NO
REG-100332,2026-05-01 11:13:40,FINANZAS,Tesoreria,Uci Pediatria,,Cama UCI Electrica,NO,Desocupada
REG-100333,2026-05-01 11:14:15,FINANZAS,contabilidad,atencion prioritaria,CAM-545,camilla,Si,SI
REG-100334,2026-05-01 11:14:50,MEDICO,urgenciologo,Piso 3 - Hospitalizacion,CAM-646,Cuna Pediatrica,no,Desocupada
REG-100335,2026-05-01 11:15:25,MEDICO,urgenciologo,SALA DE OPERACIONES,CAM-727,Camilla de Transporte,no,NO
REG-100336,2026-05-01 11:16:00,FINANZAS,Costos e Insumos,Uci Pediatria,,camilla,no,SI
REG-100337,2026-05-01 11:16:35,FINANZAS,Contabilidad,Uci Pediatria,CAM-291,Hospitalaria Estandar,NO,NO
REG-100338,2026-05-01 11:17:10,FINANZAS,contabilidad,Pasillo Urgencias,CAM-934,camilla,SÍ,SI
REG-100339,2026-05-01 11:17:45,ADMINISTRATIVO,Auditoria Medica,Uci Pediatria,CAM-379,Cuna Pediatrica,SI,SI
REG-100340,2026-05-01 11:18:20,MEDICO,CIRUJANO,Uci Pediatria,CAM-328,camilla,SI,NO
REG-100341,2026-05-01 11:18:55,ADMINISTRATIVO,Facturacion,Uci Pediatria,CAM-385,Hospitalaria Estandar,SÍ,SI
REG-100342,2026-05-01 11:19:30,MEDICO,Urgenciologo,Pasillo Urgencias,CAM-480,Cama UCI Electrica,NO,SI
REG-100343,2026-05-01 11:20:05,ADMINISTRATIVO,Talento Humano,Atencion Prioritaria,CAM-150,camilla,SÍ,Ocupada
REG-100344,2026-05-01 11:20:40,FINANZAS,Tesoreria,sala de operaciones,CAM-796,Camilla de Transporte,,Ocupada
REG-100345,2026-05-01 11:21:15,MEDICO,Cirujano General,SALA DE OPERACIONES,CAM-278,camilla,SÍ,NO
REG-100346,2026-05-01 11:21:50,ADMINISTRATIVO,Auditoria Medica,Area Administrativa,CAM-554,camilla,NO,NO
REG-100347,2026-05-01 11:22:25,ADMINISTRATIVO,Auditoria Medica,UCI Adultos,CAM-686,Camilla de Transporte,Si,NO
REG-100348,2026-05-01 11:23:00,ADMINISTRATIVO,Auditoria Medica,atencion prioritaria,CAM-458,Camilla de Transporte,no,Desocupada
REG-100349,2026-05-01 11:23:35,FINANZAS,Costos e Insumos,Pasillo Urgencias,CAM-664,Camilla de Transporte,no,NO
REG-100350,2026-05-01 11:24:10,ADMINISTRATIVO,facturacion,sala de operaciones,,Cuna Pediatrica,,SI
REG-100351,2026-05-01 11:24:45,FINANZAS,Costos e Insumos,Piso 3 - Hospitalizacion,CAM-719,Cuna Pediatrica,no,Desocupada
REG-100352,2026-05-01 11:25:20,FINANZAS,contabilidad,Uci Pediatria,CAM-232,Camilla de Transporte,NO,NO
REG-100353,2026-05-01 11:25:55,MEDICO,Cirujano General,Area Administrativa,CAM-976,Camilla de Transporte,Si,Desocupada
REG-100354,2026-05-01 11:26:30,ADMINISTRATIVO,facturacion,Atencion Prioritaria,CAM-524,Camilla de Transporte,no,Desocupada
REG-100355,2026-05-01 11:27:05,FINANZAS,Costos e Insumos,Atencion Prioritaria,CAM-313,Hospitalaria Estandar,,Desocupada
REG-100356,2026-05-01 11:27:40,MEDICO,Urgenciologo,SALA DE OPERACIONES,CAM-624,Cama UCI Electrica,SI,Ocupada
REG-100357,2026-05-01 11:28:15,MEDICO,Anestesiologo,Uci Pediatria,CAM-906,Camilla de Transporte,Si,SI
REG-100358,2026-05-01 11:28:50,MEDICO,urgenciologo,Area Administrativa,CAM-899,Cuna Pediatrica,Si,SI
REG-100359,2026-05-01 11:29:25,MEDICO,Anestesiologo,atencion prioritaria,CAM-285,Camilla de Transporte,NO,Ocupada
REG-100360,2026-05-01 11:30:00,ADMINISTRATIVO,Admitido,Atencion Prioritaria,CAM-311,Cama UCI Electrica,SÍ,NO
REG-100361,2026-05-01 11:30:35,FINANZAS,Contabilidad,SALA DE OPERACIONES,CAM-463,camilla,Si,Desocupada
REG-100362,2026-05-01 11:31:10,ADMINISTRATIVO,Admitido,Uci Pediatria,CAM-781,Cuna Pediatrica,,SI
REG-100363,2026-05-01 11:31:45,MEDICO,Urgenciologo,UCI Adultos,CAM-414,Cuna Pediatrica,Si,Ocupada
REG-100364,2026-05-01 11:32:20,ADMINISTRATIVO,Admitido,UCI Adultos,CAM-808,Cama UCI Electrica,SI,Ocupada
REG-100365,2026-05-01 11:32:55,ADMINISTRATIVO,Facturacion,Atencion Prioritaria,CAM-579,Cuna Pediatrica,NO,Desocupada
REG-100366,2026-05-01 11:33:30,FINANZAS,Tesoreria,UCI Adultos,CAM-989,Cuna Pediatrica,SÍ,Desocupada
REG-100367,2026-05-01 11:34:05,FINANZAS,Contabilidad,Atencion Prioritaria,CAM-342,Hospitalaria Estandar,,SI
REG-100368,2026-05-01 11:34:40,ADMINISTRATIVO,Admitido,Finanzas,CAM-345,Hospitalaria Estandar,Si,Ocupada
REG-100369,2026-05-01 11:35:15,MEDICO,Pediatra,atencion prioritaria,CAM-349,Cama UCI Electrica,,Desocupada
REG-100370,2026-05-01 11:35:50,FINANZAS,Costos e Insumos,Urgencias,CAM-247,Cuna Pediatrica,Si,NO
REG-100371,2026-05-01 11:36:25,MEDICO,CIRUJANO,UCI Adultos,CAM-578,Cama UCI Electrica,no,NO
REG-100372,2026-05-01 11:37:00,MEDICO,Pediatra,SALA DE OPERACIONES,CAM-373,Camilla de Transporte,,Desocupada
REG-100373,2026-05-01 11:37:35,ADMINISTRATIVO,,SALA DE OPERACIONES,CAM-859,Camilla de Transporte,Si,Ocupada
REG-100374,2026-05-01 11:38:10,FINANZAS,CIRUJANO,SALA DE OPERACIONES,CAM-489,Cama UCI Electrica,NO,Ocupada
REG-100375,2026-05-01 11:38:45,MEDICO,Anestesiologo,Piso 3 - Hospitalizacion,CAM-611,Cama UCI Electrica,,NO
REG-100376,2026-05-01 11:39:20,MEDICO,Urgenciologo,Pasillo Urgencias,CAM-364,camilla,SI,NO
REG-100377,2026-05-01 11:39:55,ADMINISTRATIVO,Admitido,UCI Adultos,CAM-547,Camilla de Transporte,,Ocupada
REG-100378,2026-05-01 11:40:30,ADMINISTRATIVO,facturacion,Finanzas,CAM-317,Cuna Pediatrica,SI,NO
REG-100379,2026-05-01 11:41:05,FINANZAS,Contabilidad,sala de operaciones,CAM-410,Cuna Pediatrica,NO,Ocupada
REG-100380,2026-05-01 11:41:40,MEDICO,Pediatra,Pasillo Urgencias,CAM-896,Hospitalaria Estandar,no,Ocupada
REG-100381,2026-05-01 11:42:15,MEDICO,,Piso 3 - Hospitalizacion,CAM-839,Cuna Pediatrica,,Ocupada
REG-100382,2026-05-01 11:42:50,FINANZAS,Tesoreria,SALA DE OPERACIONES,CAM-926,Cama UCI Electrica,SÍ,Desocupada
REG-100383,2026-05-01 11:43:25,ADMINISTRATIVO,Admitido,sala de operaciones,CAM-214,Hospitalaria Estandar,Si,Desocupada
REG-100384,2026-05-01 11:44:00,ADMINISTRATIVO,Auditoria Medica,Urgencias,CAM-458,Cama UCI Electrica,no,Ocupada
REG-100385,2026-05-01 11:44:35,FINANZAS,Tesoreria,UCI Adultos,CAM-570,Camilla de Transporte,NO,SI
REG-100386,2026-05-01 11:45:10,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,,Camilla de Transporte,,Desocupada
REG-100387,2026-05-01 11:45:45,FINANZAS,Costos e Insumos,URGENCIAS,CAM-198,camilla,no,SI
REG-100388,2026-05-01 11:46:20,FINANZAS,contabilidad,atencion prioritaria,CAM-561,camilla,Si,Ocupada
REG-100389,2026-05-01 11:46:55,MEDICO,Cirujano General,sala de operaciones,CAM-700,Camilla de Transporte,Si,Desocupada
REG-100390,2026-05-01 11:47:30,FINANZAS,contabilidad,Finanzas,CAM-983,Camilla de Transporte,NO,SI
REG-100391,2026-05-01 11:48:05,ADMINISTRATIVO,facturacion,atencion prioritaria,CAM-922,camilla,NO,Ocupada
REG-100392,2026-05-01 11:48:40,ADMINISTRATIVO,Admitido,Area Administrativa,CAM-257,Cuna Pediatrica,NO,SI
REG-100393,2026-05-01 11:49:15,ADMINISTRATIVO,Talento Humano,Urgencias,CAM-611,Cuna Pediatrica,,Desocupada
REG-100394,2026-05-01 11:49:50,FINANZAS,contabilidad,URGENCIAS,CAM-894,Camilla de Transporte,,SI
REG-100395,2026-05-01 11:50:25,ADMINISTRATIVO,Talento Humano,Finanzas,CAM-656,Cama UCI Electrica,SI,NO
REG-100396,2026-05-01 11:51:00,FINANZAS,contabilidad,Uci Pediatria,CAM-575,camilla,no,SI
REG-100397,2026-05-01 11:51:35,FINANZAS,contabilidad,sala de operaciones,CAM-821,camilla,NO,SI
REG-100398,2026-05-01 11:52:10,FINANZAS,contabilidad,Uci Pediatria,CAM-507,Cama UCI Electrica,SI,Ocupada
REG-100399,2026-05-01 11:52:45,FINANZAS,Tesoreria,URGENCIAS,CAM-673,camilla,SI,Ocupada
REG-100400,2026-05-01 11:53:20,FINANZAS,contabilidad,URGENCIAS,CAM-150,Camilla de Transporte,,Desocupada
REG-100401,2026-05-01 11:53:55,MEDICO,Cirujano General,Atencion Prioritaria,CAM-154,Cuna Pediatrica,SÍ,NO
REG-100402,2026-05-01 11:54:30,MEDICO,CIRUJANO,sala de operaciones,CAM-357,Camilla de Transporte,Si,NO
REG-100403,2026-05-01 11:55:05,ADMINISTRATIVO,Facturacion,Atencion Prioritaria,CAM-575,Cama UCI Electrica,,Ocupada
REG-100404,2026-05-01 11:55:40,ADMINISTRATIVO,Admitido,Piso 3 - Hospitalizacion,,,Si,SI
REG-100405,2026-05-01 11:56:15,MEDICO,urgenciologo,Piso 3 - Hospitalizacion,CAM-424,Hospitalaria Estandar,NO,NO
REG-100406,2026-05-01 11:56:50,MEDICO,Pediatra,atencion prioritaria,CAM-476,Hospitalaria Estandar,no,Desocupada
REG-100407,2026-05-01 11:57:25,MEDICO,Anestesiologo,URGENCIAS,CAM-355,Cuna Pediatrica,NO,NO
REG-100408,2026-05-01 11:58:00,MEDICO,Cirujano General,Area Administrativa,CAM-419,Hospitalaria Estandar,no,Desocupada
REG-100409,2026-05-01 11:58:35,MEDICO,CIRUJANO,UCI Adultos,CAM-265,Hospitalaria Estandar,SI,Ocupada
REG-100410,2026-05-01 11:59:10,ADMINISTRATIVO,,SALA DE OPERACIONES,CAM-387,Hospitalaria Estandar,,Ocupada
REG-100411,2026-05-01 11:59:45,ADMINISTRATIVO,Talento Humano,Atencion Prioritaria,CAM-606,Hospitalaria Estandar,SI,Desocupada
REG-100412,2026-05-01 12:00:20,MEDICO,Urgenciologo,Finanzas,CAM-197,camilla,NO,Ocupada
REG-100413,2026-05-01 12:00:55,MEDICO,urgenciologo,sala de operaciones,CAM-963,Cuna Pediatrica,SI,Desocupada
REG-100414,2026-05-01 12:01:30,FINANZAS,Contabilidad,Area Administrativa,CAM-529,camilla,,Desocupada
REG-100415,2026-05-01 12:02:05,FINANZAS,Costos e Insumos,UCI Adultos,CAM-675,Cama UCI Electrica,SI,NO
REG-100416,2026-05-01 12:02:40,FINANZAS,contabilidad,Pasillo Urgencias,CAM-830,Camilla de Transporte,no,SI
REG-100417,2026-05-01 12:03:15,FINANZAS,contabilidad,Urgencias,CAM-320,camilla,,SI
REG-100418,2026-05-01 12:03:50,MEDICO,Cirujano General,Atencion Prioritaria,CAM-184,,Si,SI
